FC_ID,ID,Target_Month,Create_Month,Model,StatFC,Actual,JudgmFC,Stat_IND,Man_IND,StatMan_IND,Product_Group,Price_Index,Launch_Date,Launch_Month,Launch_Year,Create_CalMonth,Create_Year,Target_CalMonth,Target_Year,Lead_Time,Product_Age,APE_Stat,APE_Judgm,APE_Stat_Shift,APE_Judgm_shift,APE_STAT_LOG,APE_Judgm_LOG,target_year_shift
2033,10039,201710,201703,LONG Pure,512,447,346,1,1,11,8,148,199207,7,1992,3,2017,10,2017,7,120,14.5,22.6,14.5,22.6,2.6769988613,3.1177321082,8
2036,10039,201710,201706,LONG Pure,494,447,465,1,1,11,8,148,199207,7,1992,6,2017,10,2017,4,120,10.5,4.0,10.5,4.0,2.3527591931,1.3929833493,8
2047,10039,201711,201708,LONG Pure,454,460,544,1,1,11,8,148,199207,7,1992,8,2017,11,2017,3,120,1.3,18.3,1.3,18.3,0.2657031657,2.9047604953,8
2056,10039,201712,201707,LONG Pure,621,416,706,1,1,11,8,148,199207,7,1992,7,2017,12,2017,5,120,49.3,69.7,49.3,69.7,3.8974949049,4.2443658487,8
2058,10039,201712,201709,LONG Pure,569,416,476,1,1,11,8,148,199207,7,1992,9,2017,12,2017,3,120,36.8,14.4,36.8,14.4,3.6049228471,2.6688294879,8
2084,10039,201802,201712,LONG Pure,443,469,446,1,1,11,8,148,199207,7,1992,12,2017,2,2018,2,120,5.5,4.9,5.5,4.9,1.7126639556,1.5900616335,9
2087,10039,201803,201702,LONG Pure,608,971,787,1,1,11,8,148,199207,7,1992,2,2017,3,2018,13,120,37.4,18.9,37.4,18.9,3.621246552,2.9417794753,9
2090,10039,201803,201705,LONG Pure,772,971,746,1,1,11,8,148,199207,7,1992,5,2017,3,2018,10,120,20.5,23.2,20.5,23.2,3.0201485424,3.1429441199,9
2091,10039,201803,201706,LONG Pure,805,971,804,1,1,11,8,148,199207,7,1992,6,2017,3,2018,9,120,17.1,17.2,17.1,17.2,2.8388315061,2.8448375301,9
2134,10044,201108,201106,LONG Pure,195,210,354,1,1,11,3,94,200810,10,2008,6,2011,8,2011,2,34,7.1,68.6,7.1,68.6,1.9661128564,4.2278759548,2
2135,10044,201108,201107,LONG Pure,170,210,341,1,1,11,3,94,200810,10,2008,7,2011,8,2011,1,34,19.0,62.4,19.0,62.4,2.9469421094,4.1332599785,2
2191,10044,201211,201208,LONG Pure,1082,1864,932,1,1,11,3,94,200810,10,2008,8,2012,11,2012,3,49,42.0,50.0,42.0,50.0,3.7365449313,3.9120230054,3
2206,10044,201302,201211,LONG Pure,701,450,662,1,1,11,3,94,200810,10,2008,11,2012,2,2013,3,52,55.8,47.1,55.8,47.1,4.0213755424,3.8525088779,4
2207,10044,201302,201212,LONG Pure,655,450,690,1,1,11,3,94,200810,10,2008,12,2012,2,2013,2,52,45.6,53.3,45.6,53.3,3.8189325824,3.9765615266,4
2211,10044,201303,201211,LONG Pure,728,554,767,1,1,11,3,94,200810,10,2008,11,2012,3,2013,4,53,31.4,38.4,31.4,38.4,3.4470607985,3.649297665,4
2229,10044,201305,201304,LONG Pure,1192,156,683,1,1,11,3,94,200810,10,2008,4,2013,5,2013,1,55,664.1,337.8,300.0,300.0,6.4984366016,5.8225147273,4
2237,10044,201306,201304,LONG Pure,792,83,399,1,1,11,3,94,200810,10,2008,4,2013,6,2013,2,56,854.2,380.7,300.0,300.0,6.7501851047,5.9420717918,4
2265,10046,201305,201303,SHORT ShiftLevel,477,517,293,1,1,11,2,71,201209,9,2012,3,2013,5,2013,2,8,7.7,43.3,7.7,43.3,2.0460067656,3.7687733633,4
2277,10064,201604,201601,SHORT XT,5198,8887,8176,1,1,11,3,74,201603,3,2016,1,2016,4,2016,3,1,41.5,8.0,41.5,8.0,3.7259360698,2.0794978021,7
2280,10064,201609,201607,SHORT ShiftLevel,683,594,1086,1,1,11,3,74,201603,3,2016,7,2016,9,2016,2,6,15.0,82.8,15.0,82.8,2.7069272364,4.4167695831,7
2288,10064,201611,201610,SHORT ShiftLevel,577,659,814,1,1,11,3,74,201603,3,2016,10,2016,11,2016,1,8,12.4,23.5,12.4,23.5,2.5211658987,3.1578717684,7
2391,10077,201611,201607,SHORT ShiftLevel,513,95,368,1,1,11,3,100,201512,12,2015,7,2016,11,2016,4,11,440.0,287.4,300.0,287.4,6.0867747269,5.6607650896,7
2392,10077,201611,201608,SHORT ShiftLevel,465,95,368,1,1,11,3,100,201512,12,2015,8,2016,11,2016,3,11,389.5,287.4,300.0,287.4,5.9647963,5.6607650896,7
2419,10077,201703,201612,SHORT ShiftLevel,407,53,593,1,1,11,3,100,201512,12,2015,12,2016,3,2017,3,15,667.9,1018.9,300.0,300.0,6.5041751856,6.926447412,8
2420,10077,201703,201701,SHORT ShiftLevel,397,53,581,1,1,11,3,100,201512,12,2015,1,2017,3,2017,2,15,649.1,996.2,300.0,300.0,6.4755199298,6.9039745561,8
2441,10077,201706,201610,SHORT ShiftLevel,672,154,52,1,1,11,3,100,201512,12,2015,10,2016,6,2017,8,18,336.4,66.2,300.0,66.2,5.8181928258,4.1931903969,8
2454,10081,201412,201410,SHORT ShiftLevel,181,181,145,1,1,11,3,76,201409,9,2014,10,2014,12,2014,2,3,0.0,19.9,0.0,19.9,,2.9901920932,5
2457,10081,201501,201411,SHORT ShiftLevel,308,494,160,1,1,11,3,76,201409,9,2014,11,2014,1,2015,2,4,37.7,67.6,37.7,67.6,3.6283813425,4.2137756618,6
2467,10081,201503,201502,SHORT ShiftLevel,529,362,524,1,1,11,3,76,201409,9,2014,2,2015,3,2015,1,6,46.1,44.8,46.1,44.8,3.8315197866,3.8011223094,6
2471,10081,201504,201501,SHORT ShiftLevel,675,973,627,1,1,11,3,76,201409,9,2014,1,2015,4,2015,3,7,30.6,35.6,30.6,35.6,3.4218795903,3.5712248789,6
2475,10103,201604,201603,SHORT XT,7178,434,909,1,1,11,,,,,,3,2016,4,2016,1,,1553.9,109.4,300.0,109.4,7.3485341516,4.6954404559,7
2498,10103,201703,201609,SHORT ShiftLevel,50,60,162,1,1,11,,,,,,9,2016,3,2017,6,,16.7,170.0,16.7,170.0,2.8134107168,5.1357984371,8
2515,10103,201705,201611,SHORT ShiftLevel,15,53,74,1,1,11,,,,,,11,2016,5,2017,6,,71.7,39.6,71.7,39.6,4.2724644322,3.6794007102,8
2522,10103,201706,201609,SHORT ShiftLevel,51,131,85,1,1,11,,,,,,9,2016,6,2017,9,,61.1,35.1,61.1,35.1,4.1119994975,3.5586142593,8
2532,10108,201605,201603,SHORT ShiftLevel,666,326,517,1,1,11,3,139,201512,12,2015,3,2016,5,2016,2,5,104.3,58.6,104.3,58.6,4.6472184222,4.0705462327,7
2537,10108,201607,201603,SHORT ShiftLevel,798,293,592,1,1,11,3,139,201512,12,2015,3,2016,7,2016,4,7,172.4,102.0,172.4,102.0,5.1495560062,4.6254411504,7
2547,10108,201609,201604,SHORT ShiftLevel,241,134,484,1,1,11,3,139,201512,12,2015,4,2016,9,2016,5,9,79.9,261.2,79.9,261.2,4.3801592205,5.5652635405,7
2548,10108,201609,201605,SHORT ShiftLevel,144,134,412,1,1,11,3,139,201512,12,2015,5,2016,9,2016,4,9,7.5,207.5,7.5,207.5,2.009915479,5.3349514997,7
2557,10108,201610,201608,SHORT ShiftLevel,242,108,236,1,1,11,3,139,201512,12,2015,8,2016,10,2016,2,10,124.1,118.5,124.1,118.5,4.8208787588,4.7750692228,7
2559,10108,201611,201603,SHORT ShiftLevel,665,128,487,1,1,11,3,139,201512,12,2015,3,2016,11,2016,8,11,419.5,280.5,300.0,280.5,6.0391380166,5.6364623106,7
2570,10108,201612,201606,SHORT ShiftLevel,107,54,392,1,1,11,3,139,201512,12,2015,6,2016,12,2016,6,12,98.1,625.9,98.1,300.0,4.586478053,6.4392320349,7
2590,10108,201703,201611,SHORT ShiftLevel,313,109,343,1,1,11,3,139,201512,12,2015,11,2016,3,2017,4,15,187.2,214.7,187.2,214.7,5.2319422976,5.3691434191,8
2603,10108,201705,201609,SHORT ShiftLevel,430,203,440,1,1,11,3,139,201512,12,2015,9,2016,5,2017,8,17,111.8,116.7,111.8,116.7,4.7169142244,4.7600243481,8
2606,10108,201705,201612,SHORT ShiftLevel,348,203,147,1,1,11,3,139,201512,12,2015,12,2016,5,2017,5,17,71.4,27.6,71.4,27.6,4.2686979494,3.3173158977,8
2608,10108,201705,201702,SHORT ShiftLevel,304,203,72,1,1,11,3,139,201512,12,2015,2,2017,5,2017,3,17,49.8,64.5,49.8,64.5,3.9070847238,4.1671615301,8
2620,10119,201408,201403,SHORT XT,149,90,328,1,1,11,3,87,201407,7,2014,3,2014,8,2014,5,1,65.6,264.4,65.6,264.4,4.1828979596,5.5776311893,5
2638,10119,201502,201501,SHORT ShiftLevel,90,68,74,1,1,11,3,87,201407,7,2014,1,2015,2,2015,1,7,32.4,8.8,32.4,8.8,3.4767049342,2.17742195,6
2646,10119,201504,201410,SHORT ShiftLevel,240,104,255,1,1,11,3,87,201407,7,2014,10,2014,4,2015,6,9,130.8,145.2,130.8,145.2,4.8734341726,4.9780591237,6
2670,10120,201402,201312,SHORT XT,772,785,467,1,1,11,3,115,201312,12,2013,12,2013,2,2014,2,2,1.7,40.5,1.7,40.5,0.5044358257,3.701537851,5
2678,10123,201108,201104,LONG DownTrend,2178,2520,1957,1,1,11,8,31,199907,7,1999,4,2011,8,2011,4,120,13.6,22.3,13.6,22.3,2.6079667425,3.1064356336,2
2695,10123,201112,201106,LONG DownTrend,3653,2079,2533,1,1,11,8,31,199907,7,1999,6,2011,12,2011,6,120,75.7,21.8,75.7,21.8,4.3269033271,3.0836250962,2
2746,10123,201206,201106,LONG DownTrend,4406,2396,2627,1,1,11,8,31,199907,7,1999,6,2011,6,2012,12,120,83.9,9.6,83.9,9.6,4.4295042278,2.2660319373,3
2748,10123,201206,201108,LONG DownTrend,2918,2396,2577,1,1,11,8,31,199907,7,1999,8,2011,6,2012,10,120,21.8,7.6,21.8,7.6,3.0812818146,2.022111258,3
2749,10123,201206,201109,LONG DownTrend,2832,2396,2653,1,1,11,8,31,199907,7,1999,9,2011,6,2012,9,120,18.2,10.7,18.2,10.7,2.9012564701,2.3726903116,3
2767,10123,201208,201206,LONG DownTrend,2040,3466,2475,1,1,11,8,31,199907,7,1999,6,2012,8,2012,2,120,41.1,28.6,41.1,28.6,3.7170423167,3.35312825,3
2785,10123,201212,201206,LONG DownTrend,2583,3252,2356,1,1,11,8,31,199907,7,1999,6,2012,12,2012,6,120,20.6,27.6,20.6,27.6,3.0239287754,3.3160851283,3
2798,10123,201301,201212,LONG XT,3488,3477,2875,1,1,11,8,31,199907,7,1999,12,2012,1,2013,1,120,0.3,17.3,0.3,17.3,-1.150859673,2.8515024993,4
2830,10123,201305,201206,LONG DownTrend,6090,5253,5411,1,1,11,8,31,199907,7,1999,6,2012,5,2013,11,120,15.9,3.0,15.9,3.0,2.7684396355,1.1012105981,4
2841,10123,201306,201205,LONG DownTrend,2563,3197,2007,1,1,11,8,31,199907,7,1999,5,2012,6,2013,13,120,19.8,37.2,19.8,37.2,2.9872509914,3.616910623,4
2849,10123,201306,201301,LONG XT,2893,3197,2384,1,1,11,8,31,199907,7,1999,1,2013,6,2013,5,120,9.5,25.4,9.5,25.4,2.2522297383,3.2359331465,4
2879,10123,201312,201307,LONG Pure,2999,3902,3279,1,1,11,8,31,199907,7,1999,7,2013,12,2013,5,120,23.1,16.0,23.1,16.0,3.1416482182,2.7704721836,4
2883,10123,201312,201311,LONG Pure,2753,3902,2818,1,1,11,8,31,199907,7,1999,11,2013,12,2013,1,120,29.4,27.8,29.4,27.8,3.3825729427,3.3243388468,4
2894,10123,201402,201307,LONG Pure,2509,2236,2270,1,1,11,8,31,199907,7,1999,7,2013,2,2014,7,120,12.2,1.5,12.2,1.5,2.5021981469,0.4190868763,5
2896,10123,201402,201309,LONG Pure,2354,2236,2287,1,1,11,8,31,199907,7,1999,9,2013,2,2014,5,120,5.3,2.3,5.3,2.3,1.6634109762,0.8245519844,5
2925,10123,201405,201308,LONG Pure,5113,4968,5964,1,1,11,8,31,199907,7,1999,8,2013,5,2014,9,120,2.9,20.0,2.9,20.0,1.0711313048,2.99814482,5
2927,10123,201405,201310,LONG Pure,5173,4968,4799,1,1,11,8,31,199907,7,1999,10,2013,5,2014,7,120,4.1,3.4,4.1,3.4,1.4174075415,1.2242962773,5
2935,10123,201406,201306,LONG Pure,3602,3015,2486,1,1,11,8,31,199907,7,1999,6,2013,6,2014,12,120,19.5,17.5,19.5,17.5,2.9688398967,2.8648035087,5
2943,10123,201406,201402,LONG Pure,2958,3015,2921,1,1,11,8,31,199907,7,1999,2,2014,6,2014,4,120,1.9,3.1,1.9,3.1,0.6368663447,1.1371098591,5
2951,10123,201407,201405,LONG Pure,3973,2406,2731,1,1,11,8,31,199907,7,1999,5,2014,7,2014,2,120,65.1,13.5,65.1,13.5,4.1763675318,2.6032744718,5
2986,10123,201412,201407,LONG Pure,3313,1796,2156,1,1,11,8,31,199907,7,1999,7,2014,12,2014,5,120,84.5,20.0,84.5,20.0,4.4363429165,2.9979569686,5
2990,10123,201412,201411,LONG Pure,2488,1796,2023,1,1,11,8,31,199907,7,1999,11,2014,12,2014,1,120,38.5,12.6,38.5,12.6,3.6514388927,2.5368029546,5
3016,10123,201503,201407,LONG Pure,4578,6420,3172,1,1,11,8,31,199907,7,1999,7,2014,3,2015,8,120,28.7,50.6,28.7,50.6,3.3566040061,3.9237914906,6
3028,10123,201504,201407,LONG Pure,7139,3413,5043,1,1,11,8,31,199907,7,1999,7,2014,4,2015,9,120,109.2,47.8,109.2,47.8,4.6929137882,3.8661585309,6
3031,10123,201504,201410,LONG Pure,5877,3413,6693,1,1,11,8,31,199907,7,1999,10,2014,4,2015,6,120,72.2,96.1,72.2,96.1,4.2793645617,4.5654219385,6
3032,10123,201504,201411,LONG Pure,6308,3413,6592,1,1,11,8,31,199907,7,1999,11,2014,4,2015,5,120,84.8,93.1,84.8,93.1,4.4405636271,4.534145198,6
3039,10123,201505,201405,LONG Pure,5480,3701,4495,1,1,11,8,31,199907,7,1999,5,2014,5,2015,12,120,48.1,21.5,48.1,21.5,3.8726185413,3.0658953148,6
3063,10123,201506,201503,LONG Pure,2702,1974,2476,1,1,11,8,31,199907,7,1999,3,2015,6,2015,3,120,36.9,25.4,36.9,25.4,3.6076540142,3.2359530857,6
3076,10123,201507,201505,LONG Pure,2294,1956,2335,1,1,11,8,31,199907,7,1999,5,2015,7,2015,2,120,17.3,19.4,17.3,19.4,2.8495592309,2.9640495405,6
3077,10123,201507,201506,LONG Pure,2609,1956,2322,1,1,11,8,31,199907,7,1999,6,2015,7,2015,1,120,33.4,18.7,33.4,18.7,3.5080904647,2.9291466688,6
3078,10123,201508,201407,LONG Pure,3504,1591,2751,1,1,11,8,31,199907,7,1999,7,2014,8,2015,13,120,120.2,72.9,120.2,72.9,4.7894801271,4.2892274418,6
3095,10123,201509,201505,LONG Pure,1986,1454,2071,1,1,11,8,31,199907,7,1999,5,2015,9,2015,4,120,36.6,42.4,36.6,42.4,3.5997400172,3.7479655518,6
3100,10123,201510,201502,LONG Pure,2179,1150,1623,1,1,11,8,31,199907,7,1999,2,2015,10,2015,8,120,89.5,41.1,89.5,41.1,4.4939957005,3.7167483531,6
3108,10123,201511,201501,LONG Pure,2476,1421,2097,1,1,11,8,31,199907,7,1999,1,2015,11,2015,10,120,74.2,47.6,74.2,47.6,4.3073501038,3.8622471339,6
3121,10123,201512,201504,LONG Pure,2199,1308,1736,1,1,11,8,31,199907,7,1999,4,2015,12,2015,8,120,68.1,32.7,68.1,32.7,4.2212600814,3.4880388496,6
3135,10123,201601,201507,LONG Pure,1941,1382,1848,1,1,11,8,31,199907,7,1999,7,2015,1,2016,6,120,40.4,33.7,40.4,33.7,3.7000326548,3.5180688158,7
3174,10123,201604,201507,LONG Pure,3717,2409,4221,1,1,11,8,31,199907,7,1999,7,2015,4,2016,9,120,54.3,75.2,54.3,75.2,3.9944577154,4.32038967,7
3194,10123,201605,201512,LONG Pure,2872,2612,3208,1,1,11,8,31,199907,7,1999,12,2015,5,2016,5,120,10.0,22.8,10.0,22.8,2.2979803266,3.1275393627,7
3197,10123,201605,201603,LONG Pure,4132,2612,3230,1,1,11,8,31,199907,7,1999,3,2016,5,2016,2,120,58.2,23.7,58.2,23.7,4.0637643094,3.163787153,7
3200,10123,201606,201502,LONG Pure,3036,1346,1562,1,1,11,8,31,199907,7,1999,2,2015,6,2016,16,120,125.6,16.0,125.6,16.0,4.8327614837,2.7755560835,7
3225,10123,201607,201511,LONG Pure,1206,1255,1746,1,1,11,8,31,199907,7,1999,11,2015,7,2016,8,120,3.9,39.1,3.9,39.1,1.3620996325,3.6667234622,7
3228,10123,201607,201602,LONG Pure,2041,1255,1975,1,1,11,8,31,199907,7,1999,2,2016,7,2016,5,120,62.6,57.4,62.6,57.4,4.1372361269,4.0495305464,7
3237,10123,201608,201507,LONG Pure,1411,888,1337,1,1,11,8,31,199907,7,1999,7,2015,8,2016,13,120,58.9,50.6,58.9,50.6,4.0757799071,3.9232213307,7
3261,10123,201610,201604,LONG Pure,1787,1054,1004,1,1,11,8,31,199907,7,1999,4,2016,10,2016,6,120,69.5,4.7,69.5,4.7,4.2419681588,1.5568454623,7
3263,10123,201610,201606,LONG Pure,1092,1054,1039,1,1,11,8,31,199907,7,1999,6,2016,10,2016,4,120,3.6,1.4,3.6,1.4,1.2824086166,0.352872658,7
3283,10123,201612,201607,LONG Pure,1292,167,830,1,1,11,8,31,199907,7,1999,7,2016,12,2016,5,120,673.7,397.0,300.0,300.0,6.5127146882,5.9839513638,7
3297,10125,201311,201310,SHORT ShiftLevel,241,590,197,1,1,11,3,124,201306,6,2013,10,2013,11,2013,1,5,59.2,66.6,59.2,66.6,4.0801195713,4.198857261,4
3299,10125,201312,201308,SHORT ShiftLevel,323,1394,203,1,1,11,3,124,201306,6,2013,8,2013,12,2013,4,6,76.8,85.4,76.8,85.4,4.3415856651,4.447786164,4
3300,10125,201312,201309,SHORT ShiftLevel,222,1394,201,1,1,11,3,124,201306,6,2013,9,2013,12,2013,3,6,84.1,85.6,84.1,85.6,4.4317045648,4.4494640168,4
3331,10127,201112,201109,SHORT ShiftLevel,1189,519,1254,1,1,11,3,60,201103,3,2011,9,2011,12,2011,3,9,129.1,141.6,129.1,141.6,4.8605440152,4.953136802,2
3333,10127,201112,201111,SHORT ShiftLevel,1068,519,838,1,1,11,3,60,201103,3,2011,11,2011,12,2011,1,9,105.8,61.5,105.8,61.5,4.6613647443,4.1184574056,2
3344,10127,201202,201111,SHORT ShiftLevel,1295,412,1066,1,1,11,3,60,201103,3,2011,11,2011,2,2012,3,11,214.3,158.7,214.3,158.7,5.3674720372,5.0672541881,3
3350,10127,201203,201110,SHORT ShiftLevel,2336,607,1701,1,1,11,3,60,201103,3,2011,10,2011,3,2012,5,12,284.8,180.2,284.8,180.2,5.6519398806,5.1942373779,3
3372,10127,201205,201203,SHORT ShiftLevel,1473,1374,1123,1,1,11,3,60,201103,3,2011,3,2012,5,2012,2,14,7.2,18.3,7.2,18.3,1.9748085633,2.9051416523,3
3406,10128,201304,201209,SHORT ShiftLevel,279,2550,2604,1,1,11,9,50,201208,8,2012,9,2012,4,2013,7,8,89.1,2.1,89.1,2.1,4.4892970899,0.7503055944,4
3414,10128,201305,201210,SHORT ShiftLevel,1617,1629,2451,1,1,11,9,50,201208,8,2012,10,2012,5,2013,7,9,0.7,50.5,0.7,50.5,-0.305644773,3.9211889724,4
3427,10128,201306,201303,SHORT ShiftLevel,1224,1751,1194,1,1,11,9,50,201208,8,2012,3,2013,6,2013,3,10,30.1,31.8,30.1,31.8,3.4044284022,3.4597930936,4
3433,10128,201307,201306,SHORT ShiftLevel,1503,1166,1335,1,1,11,9,50,201208,8,2012,6,2013,7,2013,1,11,28.9,14.5,28.9,14.5,3.3639187494,2.673734534,4
3438,10128,201309,201305,SHORT ShiftLevel,1327,1095,811,1,1,11,9,50,201208,8,2012,5,2013,9,2013,4,13,21.2,25.9,21.2,25.9,3.0533979154,3.2556347819,4
3443,10128,201310,201306,SHORT ShiftLevel,1199,806,742,1,1,11,9,50,201208,8,2012,6,2013,10,2013,4,14,48.8,7.9,48.8,7.9,3.8868960554,2.0719695268,4
3446,10128,201310,201309,SHORT ShiftLevel,913,806,776,1,1,11,9,50,201208,8,2012,9,2013,10,2013,1,14,13.3,3.7,13.3,3.7,2.5859152779,1.3142838251,4
3457,10128,201312,201309,SHORT ShiftLevel,856,781,941,1,1,11,9,50,201208,8,2012,9,2013,12,2013,3,16,9.6,20.5,9.6,20.5,2.2620831497,3.0197688514,4
3458,10128,201312,201310,SHORT ShiftLevel,882,781,994,1,1,11,9,50,201208,8,2012,10,2013,12,2013,2,16,12.9,27.3,12.9,27.3,2.559715553,3.3058872019,4
3506,10128,201405,201401,LONG XT,735,1279,1387,1,1,11,9,50,201208,8,2012,1,2014,5,2014,4,21,42.5,8.4,42.5,8.4,3.7502856313,2.1334676115,5
3524,10128,201407,201402,LONG XT,738,922,742,1,1,11,9,50,201208,8,2012,2,2014,7,2014,5,23,20.0,19.5,20.0,19.5,2.99356072,2.9715818133,5
3527,10128,201407,201405,LONG XT,1019,922,743,1,1,11,9,50,201208,8,2012,5,2014,7,2014,2,23,10.5,19.4,10.5,19.4,2.3533359409,2.9660107683,5
3553,10128,201411,201406,LONG XT,1176,569,502,1,1,11,9,50,201208,8,2012,6,2014,11,2014,5,27,106.7,11.8,106.7,11.8,4.6698185429,2.4659823713,5
3556,10128,201411,201409,LONG XT,1103,569,531,1,1,11,9,50,201208,8,2012,9,2014,11,2014,2,27,93.8,6.7,93.8,6.7,4.5416855908,1.8988759116,5
3575,10128,201501,201411,LONG XT,923,420,501,1,1,11,9,50,201208,8,2012,11,2014,1,2015,2,29,119.8,19.3,119.8,19.3,4.7855056448,2.9593646294,6
3604,10128,201504,201407,LONG XT,1425,891,716,1,1,11,9,50,201208,8,2012,7,2014,4,2015,9,32,59.9,19.6,59.9,19.6,4.0932215975,2.9776117324,6
3611,10128,201504,201502,LONG XT,1517,891,990,1,1,11,9,50,201208,8,2012,2,2015,4,2015,2,32,70.3,11.1,70.3,11.1,4.2521761296,2.4079456087,6
3625,10128,201505,201503,LONG XT,1132,1075,836,1,1,11,9,50,201208,8,2012,3,2015,5,2015,2,33,5.3,22.2,5.3,22.2,1.6681455133,3.1015577974,6
3645,10128,201507,201410,LONG XT,605,627,608,1,1,11,9,50,201208,8,2012,10,2014,7,2015,9,35,3.5,3.0,3.5,3.0,1.2552660987,1.1086626245,6
3653,10128,201507,201506,LONG XT,788,627,494,1,1,11,9,50,201208,8,2012,6,2015,7,2015,1,35,25.7,21.2,25.7,21.2,3.2456280103,3.0545727736,6
3655,10128,201508,201408,LONG XT,1013,374,478,1,1,11,9,50,201208,8,2012,8,2014,8,2015,12,36,170.9,27.8,170.9,27.8,5.140818843,3.3253052877,6
3662,10128,201508,201503,LONG XT,667,374,402,1,1,11,9,50,201208,8,2012,3,2015,8,2015,5,36,78.3,7.5,78.3,7.5,4.3610869976,2.0131188987,6
3687,10128,201511,201504,LONG XT,1197,221,511,1,1,11,9,50,201208,8,2012,4,2015,11,2015,7,39,441.6,131.2,300.0,131.2,6.0904700709,4.8768884075,6
3689,10128,201511,201506,LONG XT,1182,221,505,1,1,11,9,50,201208,8,2012,6,2015,11,2015,5,39,434.8,128.5,300.0,128.5,6.0749818934,4.8559817226,6
3729,10153,201702,201701,SHORT ShiftLevel,312,816,1907,1,1,11,3,59,201512,12,2015,1,2017,2,2017,1,14,61.8,133.7,61.8,133.7,4.1233320991,4.8956058169,8
3757,10160,201408,201405,SHORT ShiftLevel,936,609,769,1,1,11,3,112,201312,12,2013,5,2014,8,2014,3,8,53.7,26.3,53.7,26.3,3.9833120892,3.2685257335,5
3765,10160,201409,201408,SHORT ShiftLevel,874,727,847,1,1,11,3,112,201312,12,2013,8,2014,9,2014,1,9,20.2,16.5,20.2,16.5,3.0066762952,2.8037354512,5
3775,10160,201411,201405,SHORT ShiftLevel,1097,1140,803,1,1,11,3,112,201312,12,2013,5,2014,11,2014,6,11,3.8,29.6,3.8,29.6,1.3275867603,3.386469575,5
3776,10160,201411,201406,SHORT ShiftLevel,1117,1140,828,1,1,11,3,112,201312,12,2013,6,2014,11,2014,5,11,2.0,27.4,2.0,27.4,0.7018808605,3.3093898324,5
3778,10160,201411,201408,SHORT ShiftLevel,1129,1140,984,1,1,11,3,112,201312,12,2013,8,2014,11,2014,3,11,1.0,13.7,1.0,13.7,-0.035718083,2.6162426518,5
3807,10165,201205,201202,SHORT ShiftLevel,1202,2091,512,1,1,11,13,87,201112,12,2011,2,2012,5,2012,3,5,42.5,75.5,42.5,75.5,3.7498697221,4.3243195008,3
3818,10165,201207,201205,SHORT ShiftLevel,1187,2674,2498,1,1,11,13,87,201112,12,2011,5,2012,7,2012,2,7,55.6,6.6,55.6,6.6,4.0183553748,1.8843234234,3
3822,10165,201208,201204,SHORT ShiftLevel,799,1648,748,1,1,11,13,87,201112,12,2011,4,2012,8,2012,4,8,51.5,54.6,51.5,54.6,3.9419116618,4.0002472388,3
3824,10165,201208,201206,SHORT ShiftLevel,1242,1648,1559,1,1,11,13,87,201112,12,2011,6,2012,8,2012,2,8,24.6,5.4,24.6,5.4,3.2042056351,1.6864888453,3
3830,10165,201209,201206,SHORT ShiftLevel,1428,1191,1736,1,1,11,13,87,201112,12,2011,6,2012,9,2012,3,9,19.9,45.8,19.9,45.8,2.9906817578,3.8234074113,3
3886,10188,201206,201202,SHORT ShiftLevel,1595,425,343,1,1,11,13,66,201112,12,2011,2,2012,6,2012,4,6,275.3,19.3,275.3,19.3,5.6178400449,2.9598002643,3
3887,10188,201206,201203,SHORT ShiftLevel,464,425,367,1,1,11,13,66,201112,12,2011,3,2012,6,2012,3,6,9.2,13.6,9.2,13.6,2.2166426632,2.6135240276,3
3900,10188,201208,201207,SHORT ShiftLevel,711,1047,689,1,1,11,13,66,201112,12,2011,7,2012,8,2012,1,8,32.1,34.2,32.1,34.2,3.4685971351,3.5320189615,3
3923,10188,201211,201209,SHORT ShiftLevel,786,575,582,1,1,11,13,66,201112,12,2011,9,2012,11,2012,2,11,36.7,1.2,36.7,1.2,3.6026582787,0.1967102942,3
3931,10188,201212,201208,SHORT ShiftLevel,779,452,657,1,1,11,13,66,201112,12,2011,8,2012,12,2012,4,12,72.3,45.4,72.3,45.4,4.2814481771,3.8144979853,3
3956,10188,201303,201209,SHORT ShiftLevel,1103,854,1210,1,1,11,13,66,201112,12,2011,9,2012,3,2013,6,15,29.2,41.7,29.2,41.7,3.3726918887,3.7301697231,4
3966,10188,201304,201209,SHORT ShiftLevel,1192,1535,1503,1,1,11,13,66,201112,12,2011,9,2012,4,2013,7,16,22.3,2.1,22.3,2.1,3.1066149731,0.7346204288,4
3967,10188,201304,201210,SHORT ShiftLevel,1279,1535,1549,1,1,11,13,66,201112,12,2011,10,2012,4,2013,6,16,16.7,0.9,16.7,0.9,2.8140619704,-0.092058144,4
3974,10188,201305,201206,SHORT ShiftLevel,1047,834,1010,1,1,11,13,66,201112,12,2011,6,2012,5,2013,11,17,25.5,21.1,25.5,21.1,3.2402289493,3.0494207787,4
3982,10188,201305,201302,SHORT ShiftLevel,1008,834,864,1,1,11,13,66,201112,12,2011,2,2013,5,2013,3,17,20.9,3.6,20.9,3.6,3.0379920828,1.2801341653,4
4011,10188,201309,201304,LONG Pure,834,432,435,1,1,11,13,66,201112,12,2011,4,2013,9,2013,5,21,93.1,0.7,93.1,0.7,4.5331966864,-0.364643114,4
