ID_OSOB;ID_GOSP;WOJ;PLEC;WIEK;TYP_RODZ;DOCHM;WYDM;EDU;KMZ
24168;221541211;Opolskie;Mezczyzna;46;3:Malzenstwo +1;2106.5;1501.62;5;6
24177;221550311;Opolskie;Mezczyzna;30;3:Malzenstwo +1;1739.2;1947.49;5;6
24188;221550621;Opolskie;Kobieta;76;9:Pozostale;3933.31;5621.46;7;6
24214;221560111;Opolskie;Kobieta;53;9:Pozostale;3785.68;3067.81;7;6
24230;221560811;Opolskie;Mezczyzna;51;2:Malzenstwo bez dzieci;2577;2094.97;5;6
24293;221571211;Opolskie;Kobieta;29;9:Pozostale;7986.45;9020.8;1;6
24303;221580211;Mazowieckie;Mezczyzna;21;9:Pozostale;4249.7;1347.68;6;6
24310;221580411;Mazowieckie;Mezczyzna;40;4:Malzenstwo +2;1090;1092.4;3;6
24315;221580511;Mazowieckie;Kobieta;78;1:Osoba samotna;1388.2;1040.41;7;6
24317;221580521;Mazowieckie;Kobieta;43;9:Pozostale;3124.53;2803.23;5;6
24326;221580621;Mazowieckie;Kobieta;63;9:Pozostale;9853.2;8969.13;7;6
24333;221580721;Mazowieckie;Mezczyzna;26;9:Pozostale;2263.95;1878.01;5;6
24353;221581211;Mazowieckie;Kobieta;47;2:Malzenstwo bez dzieci;4231.72;1660.01;7;6
24372;221591021;Mazowieckie;Mezczyzna;20;9:Pozostale;3520.71;5807.23;6;6
24379;221600211;Mazowieckie;Mezczyzna;45;3:Malzenstwo +1;1557;1885.7;5;6
24390;221600811;Mazowieckie;Mezczyzna;33;9:Pozostale;1317.2;1362.1;5;6
24391;221601021;Mazowieckie;Mezczyzna;41;4:Malzenstwo +2;1440.2;950.39;5;6
24404;221610521;Mazowieckie;Kobieta;51;9:Pozostale;6769.97;4202.1;5;6
24412;221610721;Mazowieckie;Mezczyzna;29;9:Pozostale;3068.07;2399.27;2;6
24433;221620221;Mazowieckie;Mezczyzna;53;9:Pozostale;2467;1661.35;7;6
24466;221621211;Mazowieckie;Mezczyzna;20;7:Matka i dzieci;1244;2292.71;3;6
24528;221640411;Mazowieckie;Mezczyzna;64;2:Malzenstwo bez dzieci;2029;1887.2;7;6
24531;221640421;Mazowieckie;Kobieta;38;9:Pozostale;2501.86;2329.16;5;6
24595;221650621;Mazowieckie;Kobieta;54;4:Malzenstwo +2;767;592.6;7;6
24667;221670221;Mazowieckie;Mezczyzna;58;9:Pozostale;10870.63;8522.11;5;6
24776;221690611;Mazowieckie;Kobieta;37;9:Pozostale;3838.5;4629.69;5;6
24788;221690811;Mazowieckie;Kobieta;78;1:Osoba samotna;1169.59;1063.14;7;6
24858;221700911;Mazowieckie;Kobieta;25;5:Malzenstwo +3;3051.07;1519.81;7;6
24888;221710721;Mazowieckie;Kobieta;27;3:Malzenstwo +1;6400;5186.6;1;6
25013;221740411;Mazowieckie;Mezczyzna;82;2:Malzenstwo bez dzieci;2277.96;878.92;7;6
25045;221750121;Mazowieckie;Kobieta;42;9:Pozostale;2556;2085.1;5;6
25049;221750211;Mazowieckie;Mezczyzna;23;9:Pozostale;1090.45;3131.55;3;6
25083;221750711;Mazowieckie;Mezczyzna;73;2:Malzenstwo bez dzieci;1363.78;1711.65;7;6
25087;221750911;Mazowieckie;Mezczyzna;52;9:Pozostale;2520.3;1774.54;5;6
25091;221750921;Mazowieckie;Mezczyzna;45;9:Pozostale;604.3;800.24;5;6
25096;221751111;Mazowieckie;Mezczyzna;36;9:Pozostale;4115.33;1647;5;6
25119;221760721;Mazowieckie;Kobieta;49;2:Malzenstwo bez dzieci;3500;3723.78;3;6
25121;221760811;Mazowieckie;Mezczyzna;68;2:Malzenstwo bez dzieci;4514.4;3018.37;4;6
25154;221770621;Mazowieckie;Kobieta;76;2:Malzenstwo bez dzieci;2553;2759.52;7;6
25177;221780111;Mazowieckie;Mezczyzna;23;9:Pozostale;2936;2487.89;3;6
25185;221780311;Mazowieckie;Mezczyzna;42;5:Malzenstwo +3;16269.54;3738.43;3;6
25234;221790411;Mazowieckie;Mezczyzna;31;4:Malzenstwo +2;6679.65;12807.14;3;6
25244;221790611;Mazowieckie;Kobieta;36;4:Malzenstwo +2;3686.15;4486.44;5;6
25270;221801111;Mazowieckie;Mezczyzna;69;2:Malzenstwo bez dzieci;3690;5784.6;3;6
25271;221801211;Mazowieckie;Mezczyzna;61;2:Malzenstwo bez dzieci;2434.57;1651.95;3;6
25278;221810121;Mazowieckie;Mezczyzna;41;9:Pozostale;5001.81;3124.1;5;6
25287;221810421;Mazowieckie;Kobieta;70;1:Osoba samotna;2732.65;2043.58;1;6
25288;221810511;Mazowieckie;Kobieta;26;3:Malzenstwo +1;1328.5;1571.08;3;6
25294;221810611;Mazowieckie;Mezczyzna;74;2:Malzenstwo bez dzieci;1384;1372.28;7;6
25315;221811111;Mazowieckie;Mezczyzna;32;9:Pozostale;8193.03;5785.92;5;6
25325;221820111;Mazowieckie;Mezczyzna;74;9:Pozostale;386.28;3070.12;8;6
25332;221820121;Mazowieckie;Kobieta;79;9:Pozostale;2868.9;3155.45;8;6
25337;221820321;Mazowieckie;Mezczyzna;85;2:Malzenstwo bez dzieci;1506.7;1593.44;7;6
25370;221821121;Mazowieckie;Kobieta;61;2:Malzenstwo bez dzieci;1713.96;1917.52;7;6
25377;221830111;Mazowieckie;Kobieta;73;2:Malzenstwo bez dzieci;1660.84;2194.87;7;6
25426;221831121;Mazowieckie;Mezczyzna;68;2:Malzenstwo bez dzieci;1918.28;1351.11;7;6
25447;221840711;Mazowieckie;Kobieta;37;4:Malzenstwo +2;4182.5;5415.58;5;6
25472;221850211;Mazowieckie;Kobieta;66;1:Osoba samotna;833.77;912.58;3;6
25478;221850411;Mazowieckie;Kobieta;48;2:Malzenstwo bez dzieci;7471.6;5093.51;3;6
25493;221850811;Mazowieckie;Mezczyzna;26;9:Pozostale;3248;5661.17;5;6
25503;221851121;Mazowieckie;Kobieta;44;9:Pozostale;5957.49;6342.12;3;6
25550;221861221;Mazowieckie;Kobieta;34;3:Malzenstwo +1;4200.07;2239.12;3;6
25680;221890821;Mazowieckie;Kobieta;35;9:Pozostale;3951.59;3814.88;4;6
25708;221900211;Mazowieckie;Kobieta;22;9:Pozostale;4944;4618.22;3;6
25769;221910521;Mazowieckie;Kobieta;29;9:Pozostale;3827.65;2335.53;1;6
25802;221920311;Mazowieckie;Kobieta;58;9:Pozostale;8628;4557.11;2;6
25806;221920321;Mazowieckie;Kobieta;50;9:Pozostale;1439.04;1770.82;3;6
25809;221920421;Mazowieckie;Mezczyzna;58;2:Malzenstwo bez dzieci;1700;1692.36;5;6
25812;221920521;Mazowieckie;Mezczyzna;68;1:Osoba samotna;795;961.29;5;6
25858;221930611;Mazowieckie;Mezczyzna;47;9:Pozostale;1482.98;1945.84;5;6
25878;221931111;Mazowieckie;Kobieta;33;4:Malzenstwo +2;11591.68;3580.8;5;6
25881;221931121;Mazowieckie;Mezczyzna;24;9:Pozostale;2528.9;1631.55;7;6
25937;221950311;Mazowieckie;Kobieta;42;9:Pozostale;2345.05;2630.6;3;6
25938;221950311;Mazowieckie;Mezczyzna;48;9:Pozostale;2345.05;2630.6;5;6
25944;221950411;Mazowieckie;Mezczyzna;26;9:Pozostale;3795.58;2886.03;5;6
25945;221950421;Mazowieckie;Mezczyzna;50;9:Pozostale;2174.5;2276.03;5;6
25951;221950611;Mazowieckie;Kobieta;89;1:Osoba samotna;1117;986.79;8;6
25955;221950721;Mazowieckie;Mezczyzna;78;2:Malzenstwo bez dzieci;2169;1383.38;7;6
26010;221960911;Mazowieckie;Kobieta;49;2:Malzenstwo bez dzieci;4108.5;3015.35;2;6
26019;221961111;Mazowieckie;Mezczyzna;40;4:Malzenstwo +2;3087.5;2208.17;5;6
26034;221970311;Mazowieckie;Kobieta;57;2:Malzenstwo bez dzieci;1745.2;2540.09;7;6
26071;221971111;Mazowieckie;Kobieta;57;9:Pozostale;2953.31;2875.94;3;6
26081;221980121;Mazowieckie;Kobieta;43;6:Malzenstwo +4+;1670;1330.67;7;6
26133;221990111;Mazowieckie;Mezczyzna;23;9:Pozostale;5851.05;2401.19;3;6
26168;221991011;Mazowieckie;Mezczyzna;49;9:Pozostale;854.5;1655.19;5;6
26177;221991211;Mazowieckie;Mezczyzna;51;9:Pozostale;4455.4;4427.46;5;6
26188;222000211;Malopolskie;Kobieta;54;9:Pozostale;1717;1536.66;7;6
26204;222000511;Malopolskie;Kobieta;76;9:Pozostale;2899.1;1078.82;7;6
26213;222000621;Malopolskie;Kobieta;62;2:Malzenstwo bez dzieci;1774.6;933.1;7;6
26249;222010211;Malopolskie;Kobieta;73;9:Pozostale;1354.9;1315.81;5;6
26291;222011221;Malopolskie;Kobieta;69;2:Malzenstwo bez dzieci;1790.2;1549.27;5;6
26292;222020111;Malopolskie;Kobieta;44;5:Malzenstwo +3;6775.84;6035.26;4;6
26324;222020721;Malopolskie;Mezczyzna;33;9:Pozostale;5424;2447.47;3;6
26338;222021111;Malopolskie;Mezczyzna;88;9:Pozostale;1783.5;1525.68;7;6
26351;222030121;Malopolskie;Kobieta;53;9:Pozostale;4920.81;3260.45;5;6
26364;222030411;Malopolskie;Mezczyzna;72;2:Malzenstwo bez dzieci;1697.7;3202.78;7;6
26399;222031021;Malopolskie;Mezczyzna;20;4:Malzenstwo +2;3704.15;7162.84;3;6
26439;222040621;Malopolskie;Kobieta;32;9:Pozostale;2505.6;5641.93;1;6
26451;222040911;Malopolskie;Kobieta;54;9:Pozostale;2565;3287.14;7;6
26453;222040911;Malopolskie;Mezczyzna;34;9:Pozostale;2565;3287.14;5;6
26461;222041111;Malopolskie;Kobieta;56;9:Pozostale;3628.57;5811.11;5;6
26481;222050321;Malopolskie;Kobieta;28;3:Malzenstwo +1;3600;2029.5;1;6
26517;222060211;Malopolskie;Kobieta;58;2:Malzenstwo bez dzieci;3039;2532.31;1;6
26554;222061011;Malopolskie;Mezczyzna;39;4:Malzenstwo +2;6562.34;5374.59;3;6
26555;222061011;Malopolskie;Kobieta;37;4:Malzenstwo +2;6562.34;5374.59;3;6
26571;222070311;Malopolskie;Kobieta;20;9:Pozostale;2970.8;2121.79;5;6
26575;222070411;Malopolskie;Kobieta;58;9:Pozostale;2593;1462.4;5;6
26623;222080211;Malopolskie;Mezczyzna;35;9:Pozostale;2810;2250.76;2;6
26646;222081121;Malopolskie;Mezczyzna;46;2:Malzenstwo bez dzieci;2200;1494.42;5;6
26655;222090211;Malopolskie;Mezczyzna;53;9:Pozostale;3851.97;2683.26;7;6
26684;222090811;Malopolskie;Kobieta;45;4:Malzenstwo +2;2598.5;2153.11;3;6
26693;222091011;Malopolskie;Kobieta;22;9:Pozostale;4270;3154.34;4;6
26698;222091021;Malopolskie;Kobieta;25;9:Pozostale;6772;1860.36;1;6
26721;222100421;Malopolskie;Kobieta;32;9:Pozostale;5220;4700.18;1;6
26744;222101021;Malopolskie;Kobieta;62;9:Pozostale;3974.84;5701.09;7;6
26752;222110111;Malopolskie;Kobieta;36;3:Malzenstwo +1;2772;1523;5;6
26779;222110611;Malopolskie;Kobieta;41;3:Malzenstwo +1;3700;1873.42;3;6
26801;222111011;Malopolskie;Mezczyzna;28;9:Pozostale;4638.1;2455.94;5;6
26816;222120221;Malopolskie;Kobieta;58;3:Malzenstwo +1;1510.5;1489.63;7;6
26817;222120311;Malopolskie;Kobieta;86;1:Osoba samotna;939.3;938.82;8;6
26828;222120521;Malopolskie;Kobieta;31;9:Pozostale;2362.34;2469.82;8;6
26838;222120721;Malopolskie;Mezczyzna;49;9:Pozostale;4272;2860.12;3;6
26843;222120821;Malopolskie;Kobieta;79;9:Pozostale;2981.72;2922.9;8;6
26869;222130121;Malopolskie;Kobieta;28;9:Pozostale;3338;3828.1;5;6
26875;222130321;Malopolskie;Mezczyzna;35;4:Malzenstwo +2;3011.33;3346.13;5;6
26878;222130411;Malopolskie;Kobieta;28;4:Malzenstwo +2;2100.9;2687.28;4;6
26882;222130511;Malopolskie;Mezczyzna;55;5:Malzenstwo +3;2082;1926.43;5;6
26883;222130521;Malopolskie;Mezczyzna;48;4:Malzenstwo +2;2147.5;1295.06;7;6
26944;222140611;Malopolskie;Mezczyzna;46;9:Pozostale;4700;3698.83;5;6
26948;222140621;Malopolskie;Kobieta;70;9:Pozostale;2158;1449.03;4;6
26974;222141211;Malopolskie;Kobieta;36;3:Malzenstwo +1;3100;3051.09;5;6
26992;222150411;Malopolskie;Mezczyzna;52;3:Malzenstwo +1;3162.75;2690.25;5;6
26998;222150511;Malopolskie;Kobieta;40;5:Malzenstwo +3;3200;2421.05;3;6
27006;222150711;Malopolskie;Mezczyzna;24;5:Malzenstwo +3;3000;2865.73;4;6
27029;222160111;Malopolskie;Kobieta;54;2:Malzenstwo bez dzieci;1863;1308.78;5;6
27057;222160521;Malopolskie;Kobieta;23;9:Pozostale;8250.7;4190.52;1;6
27060;222160621;Malopolskie;Mezczyzna;47;4:Malzenstwo +2;3743.5;1863.66;5;6
27079;222161111;Malopolskie;Mezczyzna;50;6:Malzenstwo +4+;2946;1932.81;7;6
27091;222170311;Malopolskie;Mezczyzna;57;9:Pozostale;3759.48;2161.23;5;6
27100;222170511;Malopolskie;Kobieta;37;5:Malzenstwo +3;3469;2824.01;5;6
27108;222170711;Malopolskie;Kobieta;47;3:Malzenstwo +1;4070;3378.02;1;6
27152;222180421;Malopolskie;Kobieta;42;5:Malzenstwo +3;2773.2;2641.26;5;6
27165;222180721;Malopolskie;Mezczyzna;28;9:Pozostale;4496.35;4214.89;3;6
27195;222190421;Malopolskie;Kobieta;73;9:Pozostale;2540.94;1761.7;5;6
27239;222200221;Malopolskie;Mezczyzna;36;4:Malzenstwo +2;1343.4;1175.41;5;6
27326;222210621;Malopolskie;Mezczyzna;79;1:Osoba samotna;985;671.88;7;6
27338;222211021;Malopolskie;Mezczyzna;58;2:Malzenstwo bez dzieci;695.27;984.65;7;6
27369;222220721;Malopolskie;Kobieta;57;9:Pozostale;3769.55;2241.71;7;6
27382;222221121;Malopolskie;Kobieta;51;9:Pozostale;2174.05;1612.19;3;6
27395;222230211;Malopolskie;Mezczyzna;26;2:Malzenstwo bez dzieci;2078;2034.97;1;6
27453;222240221;Malopolskie;Kobieta;58;2:Malzenstwo bez dzieci;1068.02;1502.35;5;6
27474;222240711;Malopolskie;Kobieta;53;9:Pozostale;3371.4;3146.81;5;6
27494;222241111;Malopolskie;Mezczyzna;21;9:Pozostale;2802.55;3321.82;3;6
27532;222250611;Malopolskie;Kobieta;51;3:Malzenstwo +1;2660.85;2379.13;5;6
27538;222250711;Malopolskie;Mezczyzna;57;9:Pozostale;7441.5;4997.5;5;6
27576;222251211;Malopolskie;Kobieta;46;4:Malzenstwo +2;2206.34;2535.73;3;6
27587;222260321;Malopolskie;Kobieta;76;2:Malzenstwo bez dzieci;1876.72;2746.17;7;6
27606;222261221;Malopolskie;Kobieta;82;9:Pozostale;5575.7;4370.87;7;6
27607;222261221;Malopolskie;Kobieta;46;9:Pozostale;5575.7;4370.87;8;6
27677;222280421;Malopolskie;Kobieta;43;9:Pozostale;2821;1854.53;5;6
27708;222290211;Malopolskie;Mezczyzna;31;9:Pozostale;5130;2787.41;5;6
27799;222301211;Malopolskie;Kobieta;76;9:Pozostale;904.81;741.05;7;6
27800;222301211;Malopolskie;Mezczyzna;51;9:Pozostale;904.81;741.05;3;6
27821;222311221;Malopolskie;Kobieta;54;9:Pozostale;4880;2754.99;3;6
27826;222320111;Malopolskie;Mezczyzna;36;9:Pozostale;3300;1814.22;2;6
27882;222330621;Lodzkie;Mezczyzna;32;9:Pozostale;1484.73;1500.43;5;6
27885;222330811;Lodzkie;Mezczyzna;57;9:Pozostale;2055.83;3603.15;5;6
27933;222340721;Lodzkie;Mezczyzna;21;9:Pozostale;5617.25;5043.83;4;6
27939;222340911;Lodzkie;Mezczyzna;83;1:Osoba samotna;815.49;850.2;7;6
27958;222350211;Lodzkie;Mezczyzna;30;9:Pozostale;594.4;4033.32;3;6
27971;222350511;Lodzkie;Kobieta;65;2:Malzenstwo bez dzieci;975.33;556.11;7;6
28043;222361021;Lodzkie;Kobieta;51;9:Pozostale;4979.32;3480.22;2;6
28045;222361021;Lodzkie;Kobieta;23;9:Pozostale;4979.32;3480.22;4;6
28052;222361211;Lodzkie;Kobieta;56;9:Pozostale;2875.99;1545.77;4;6
28074;222370721;Lodzkie;Kobieta;46;2:Malzenstwo bez dzieci;15180;11474.83;1;6
28087;222371221;Lodzkie;Mezczyzna;25;9:Pozostale;2738.7;2645.5;2;6
28166;222390611;Lodzkie;Kobieta;49;9:Pozostale;2700.5;3577.17;1;6
28227;222400821;Lodzkie;Kobieta;24;6:Malzenstwo +4+;2278;2669.94;3;6
28229;222400911;Lodzkie;Mezczyzna;33;5:Malzenstwo +3;2554.2;1404.4;7;6
28257;222410421;Lodzkie;Kobieta;40;9:Pozostale;2375.26;1794.51;7;6
28264;222410521;Lodzkie;Kobieta;51;9:Pozostale;2089.8;2030.27;5;6
28283;222411011;Lodzkie;Kobieta;28;9:Pozostale;4425.14;2965.13;1;6
28373;222421221;Lodzkie;Kobieta;48;9:Pozostale;4348.6;3141.8;7;6
28386;222430211;Lodzkie;Mezczyzna;71;9:Pozostale;5909.92;3868.08;7;6
28437;222431021;Lodzkie;Kobieta;68;9:Pozostale;2582.6;2692.29;7;6
28447;222431221;Lodzkie;Mezczyzna;76;2:Malzenstwo bez dzieci;3499.83;2956.54;3;6
28466;222440521;Lodzkie;Mezczyzna;34;9:Pozostale;2484;2330.12;5;6
28483;222440811;Lodzkie;Mezczyzna;39;9:Pozostale;2799;2366.01;7;6
28495;222441021;Lodzkie;Kobieta;60;1:Osoba samotna;2070;2433.68;1;6
28503;222441221;Lodzkie;Mezczyzna;48;9:Pozostale;2100;1765.29;5;6
28545;222450811;Lodzkie;Mezczyzna;49;6:Malzenstwo +4+;7156.5;8424.72;5;6
28641;222470711;Lodzkie;Kobieta;45;9:Pozostale;4646.11;3448.73;5;6
28648;222470921;Lodzkie;Kobieta;75;9:Pozostale;2798.3;1788.87;7;6
28681;222480421;Lodzkie;Kobieta;70;9:Pozostale;2148.65;1830.66;7;6
28762;222490921;Lodzkie;Kobieta;47;9:Pozostale;3558.9;3459.27;5;6
28776;222500111;Lodzkie;Kobieta;30;9:Pozostale;7461.9;1470.51;2;6
28782;222500221;Lodzkie;Mezczyzna;53;1:Osoba samotna;693;917.57;7;6
28785;222500411;Lodzkie;Mezczyzna;55;9:Pozostale;3875;2826.78;7;6
28823;222510111;Lodzkie;Mezczyzna;39;9:Pozostale;2135;2251.21;5;6
28835;222510311;Lodzkie;Kobieta;40;3:Malzenstwo +1;3702;3321.09;5;6
28838;222510321;Lodzkie;Kobieta;42;5:Malzenstwo +3;1851.65;2354.82;3;6
28888;222520621;Lodzkie;Mezczyzna;59;2:Malzenstwo bez dzieci;2940;4973.92;3;6
28892;222520911;Lodzkie;Mezczyzna;30;3:Malzenstwo +1;3260;3557.08;3;6
28937;222530611;Lodzkie;Kobieta;21;9:Pozostale;7890.1;4675.64;6;6
28968;222531211;Lodzkie;Kobieta;36;4:Malzenstwo +2;2876.28;3441.86;5;6
29021;222541121;Lubuskie;Mezczyzna;32;2:Malzenstwo bez dzieci;3870;1531.09;5;6
29022;222541121;Lubuskie;Kobieta;22;2:Malzenstwo bez dzieci;3870;1531.09;5;6
29050;222550611;Lubuskie;Mezczyzna;25;9:Pozostale;2096.91;1253.2;5;6
29084;222560221;Lubuskie;Mezczyzna;22;9:Pozostale;1821;1734.08;3;6
29119;222570111;Lubuskie;Kobieta;29;9:Pozostale;3872.36;2517.48;3;6
29134;222570511;Lubuskie;Mezczyzna;90;2:Malzenstwo bez dzieci;1997.18;1283.96;3;6
29136;222570521;Lubuskie;Kobieta;62;2:Malzenstwo bez dzieci;2168.13;2053.49;3;6
29151;222570811;Lubuskie;Kobieta;52;2:Malzenstwo bez dzieci;1934.56;2356.04;5;6
29166;222571121;Lubuskie;Kobieta;86;9:Pozostale;4355.61;2220.27;7;6
29177;222580121;Lubuskie;Kobieta;41;9:Pozostale;3673.8;3207.17;1;6
29193;222580611;Lubuskie;Mezczyzna;24;9:Pozostale;2567;1723.27;3;6
29227;222590221;Lubuskie;Kobieta;70;1:Osoba samotna;1900;1422.06;1;6
29284;222600611;Lubuskie;Kobieta;38;5:Malzenstwo +3;2131;2286.12;5;6
29290;222600721;Lubuskie;Kobieta;49;9:Pozostale;3079.12;3045.28;5;6
29298;222601011;Lubuskie;Mezczyzna;67;2:Malzenstwo bez dzieci;1306.7;1421.17;7;6
29310;222601221;Lubuskie;Kobieta;41;9:Pozostale;3845.65;4465;5;6
29332;222610611;Lubuskie;Kobieta;81;9:Pozostale;2830.99;8384.77;5;6
29337;222610711;Lubuskie;Mezczyzna;24;3:Malzenstwo +1;1433;1468.52;5;6
29342;222610911;Lubuskie;Kobieta;51;9:Pozostale;2559.1;4949.83;7;6
29347;222611121;Lubuskie;Mezczyzna;25;4:Malzenstwo +2;2900;2848.04;3;6
29351;222611221;Lubuskie;Kobieta;30;1:Osoba samotna;489;800.13;7;6
29377;222620711;Lubuskie;Mezczyzna;23;9:Pozostale;2400;1428.28;5;6
29468;222640621;Lubelskie;Mezczyzna;63;2:Malzenstwo bez dzieci;2136;1295.87;4;6
29475;222640811;Lubelskie;Kobieta;53;9:Pozostale;6953.59;2841.07;5;6
29477;222640811;Lubelskie;Mezczyzna;32;9:Pozostale;6953.59;2841.07;5;6
29481;222641011;Lubelskie;Kobieta;64;9:Pozostale;1663.27;1427.07;7;6
29528;222650821;Lubelskie;Kobieta;48;3:Malzenstwo +1;3747.52;4289.51;2;6
29536;222651011;Lubelskie;Mezczyzna;70;9:Pozostale;3252.2;3177.18;5;6
29573;222660611;Lubelskie;Kobieta;35;4:Malzenstwo +2;2864.39;2155.68;3;6
29582;222660811;Lubelskie;Kobieta;53;9:Pozostale;5007.6;7472.25;5;6
29667;222680511;Lubelskie;Kobieta;47;9:Pozostale;1945.9;834.8;7;6
29676;222680711;Lubelskie;Kobieta;51;4:Malzenstwo +2;1659;1767.14;5;6
29677;222680711;Lubelskie;Mezczyzna;47;4:Malzenstwo +2;1659;1767.14;7;6
29685;222680921;Lubelskie;Mezczyzna;25;9:Pozostale;2447.14;1841.35;7;6
29713;222690511;Lubelskie;Kobieta;21;9:Pozostale;4690.59;1892.33;4;6
29734;222690921;Lubelskie;Mezczyzna;51;2:Malzenstwo bez dzieci;2197.55;2736.29;3;6
29736;222691021;Lubelskie;Kobieta;71;9:Pozostale;2222.24;2004.22;7;6
29751;222700211;Lubelskie;Kobieta;63;2:Malzenstwo bez dzieci;1340.8;1302.36;7;6
29846;222710821;Lubelskie;Kobieta;30;9:Pozostale;4219.5;2079.84;1;6
29848;222710911;Lubelskie;Mezczyzna;59;9:Pozostale;1619;1651.75;7;6
29886;222721111;Lubelskie;Kobieta;26;2:Malzenstwo bez dzieci;3583.33;2516.03;3;6
29898;222730221;Lubelskie;Kobieta;52;2:Malzenstwo bez dzieci;961.63;1057.95;7;6
29942;222740111;Lubelskie;Kobieta;83;1:Osoba samotna;3490.7;2220.77;7;6
29943;222740121;Lubelskie;Mezczyzna;49;2:Malzenstwo bez dzieci;1163.81;1122.15;5;6
29980;222741121;Lubelskie;Mezczyzna;50;9:Pozostale;2479.35;1879.11;7;6
29988;222750121;Lubelskie;Kobieta;55;9:Pozostale;1663.91;1143.43;5;6
30043;222760721;Lubelskie;Mezczyzna;58;2:Malzenstwo bez dzieci;1173.15;1319.47;5;6
30061;222761213;Lubelskie;Kobieta;40;3:Malzenstwo +1;6984.75;2469.25;3;6
30065;222761221;Lubelskie;Mezczyzna;20;4:Malzenstwo +2;2057.1;1960.5;3;6
30176;222791111;Lubelskie;Kobieta;70;9:Pozostale;3025.4;5161.66;7;6
30186;222800121;Lubelskie;Mezczyzna;36;9:Pozostale;3880.18;4365.24;3;6
30190;222800221;Lubelskie;Mezczyzna;75;9:Pozostale;2184.78;2616.16;5;6
30193;222800311;Lubelskie;Mezczyzna;69;2:Malzenstwo bez dzieci;1326.1;838.23;7;6
30291;222820311;Lubelskie;Mezczyzna;56;9:Pozostale;3852.2;3778.62;7;6
30312;222820721;Lubelskie;Kobieta;83;9:Pozostale;2460.4;2165.54;7;6
30341;222830221;Lubelskie;Kobieta;47;9:Pozostale;2562.47;1789.32;5;6
30359;222830721;Lubelskie;Kobieta;43;3:Malzenstwo +1;1154.4;2127.8;5;6
30370;222831021;Lubelskie;Mezczyzna;29;9:Pozostale;3464.34;2588.02;3;6
30374;222831211;Lubelskie;Mezczyzna;46;9:Pozostale;1536.55;2015.19;5;6
30392;222840511;Lubelskie;Mezczyzna;55;9:Pozostale;1436;1423.6;4;6
30405;222840811;Lubelskie;Kobieta;57;1:Osoba samotna;1355.5;942.87;3;6
30411;222840821;Lubelskie;Kobieta;86;9:Pozostale;2009.5;2045.19;8;6
30413;222840911;Lubelskie;Kobieta;58;9:Pozostale;4983.9;4764.31;5;6
30430;222841211;Lubelskie;Mezczyzna;80;2:Malzenstwo bez dzieci;1348.78;3175.55;8;6
30456;222850621;Lubelskie;Mezczyzna;57;9:Pozostale;1753.9;1714.43;7;6
30463;222850721;Lubelskie;Kobieta;69;2:Malzenstwo bez dzieci;1410.1;1204.2;7;6
30468;222850821;Lubelskie;Kobieta;82;2:Malzenstwo bez dzieci;2187;1069.56;7;6
30490;222860311;Lubelskie;Mezczyzna;66;9:Pozostale;1571;3097.3;7;6
30493;222860322;Lubelskie;Mezczyzna;66;2:Malzenstwo bez dzieci;2142.5;1334.29;7;6
30578;222880411;Lubelskie;Mezczyzna;81;2:Malzenstwo bez dzieci;1742.57;1404.88;8;6
30584;222880511;Lubelskie;Kobieta;54;9:Pozostale;1699;1243.4;7;6
30602;222880911;Lubelskie;Kobieta;64;2:Malzenstwo bez dzieci;1274.6;885.1;7;6
30630;222890321;Lubelskie;Mezczyzna;64;9:Pozostale;1221.33;2909.87;7;6
30643;222890521;Lubelskie;Mezczyzna;59;2:Malzenstwo bez dzieci;287.95;1699.05;7;6
30665;222891121;Lubelskie;Mezczyzna;38;4:Malzenstwo +2;1989.3;2544.67;5;6
30685;222900511;Kujawsko-pomorskie;Mezczyzna;75;9:Pozostale;2672.84;4700.17;3;6
30695;222900711;Kujawsko-pomorskie;Kobieta;21;9:Pozostale;4006;1732.17;3;6
30703;222901021;Kujawsko-pomorskie;Mezczyzna;49;9:Pozostale;7163;2650.14;3;6
30705;222901021;Kujawsko-pomorskie;Mezczyzna;73;9:Pozostale;7163;2650.14;7;6
30746;222911211;Kujawsko-pomorskie;Mezczyzna;24;9:Pozostale;3303.51;2846.6;7;6
30756;222920421;Kujawsko-pomorskie;Mezczyzna;62;9:Pozostale;960;717.19;5;6
30768;222920711;Kujawsko-pomorskie;Kobieta;58;2:Malzenstwo bez dzieci;3400;2240.58;7;6
30774;222920921;Kujawsko-pomorskie;Kobieta;60;9:Pozostale;32523.4;12251.5;1;6
30779;222921111;Kujawsko-pomorskie;Mezczyzna;54;9:Pozostale;2700;2306.53;3;6
30787;222930121;Kujawsko-pomorskie;Mezczyzna;32;6:Malzenstwo +4+;1900;1075.36;5;6
30793;222930311;Kujawsko-pomorskie;Kobieta;59;9:Pozostale;4274.77;3485.09;3;6
30813;222930821;Kujawsko-pomorskie;Mezczyzna;80;2:Malzenstwo bez dzieci;1637;2095.78;7;6
30830;222940111;Kujawsko-pomorskie;Kobieta;72;2:Malzenstwo bez dzieci;2631;2732.74;1;6
30849;222940621;Kujawsko-pomorskie;Kobieta;35;9:Pozostale;1300.19;1831.1;5;6
30924;222960411;Kujawsko-pomorskie;Mezczyzna;57;2:Malzenstwo bez dzieci;1030.06;918.13;5;6
